gene_id	gene_name	SRX13037862	SRX13037863	SRX13037864	SRX13037865	SRX13037866	SRX13037867	SRX13037868	SRX13037869	SRX13037870	SRX13037871
LOC111099487	LOC111099487	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124
LOC111099488	LOC111099488	1421.22763834651	1421.22763834651	1421.22763834651	1421.22763834651	1421.22763834651	1352	1421.22763834651	1494	1494	1352
LOC111099489	LOC111099489	1112	1112	1112	1112	1112	1112	1112	1112	1112	1112
LOC111099490	LOC111099490	1778	1778	1778	1778	1778	1908	1908	1900.50223684638	1908	1908
LOC111099491	LOC111099491	827.57365183258	827.57365183258	827.57365183258	827.57365183258	827.57365183258	803	803	879	827.57365183258	827.57365183258
LOC111099492	LOC111099492	4.6635	4.6635	4.6635	4.6635	4.6635	4.6635	4.6635	4.6635	4.6635	4.6635
LOC111099493	LOC111099493	208	208	208	208	208	208	208	208	208	208
LOC111099494	LOC111099494	2528	2528	2528	2528	2528	2528	2528	2528	2528	2528
LOC111099495	LOC111099495	3707	3707	3707	3707	3707	3707	3707	3707	3707	3707
LOC111099496	LOC111099496	2265	2265	2265	2265	2265	2265	2265	2265	2265	2265
LOC111099497	LOC111099497	512	512	512	512	512	512	512	512	512	512
LOC111099498	LOC111099498	1822	2119.02098263051	2119.02098263051	2119.02098263051	2119.02098263051	2184	2184	2184	2184	2184
LOC111099499	LOC111099499	472	472	472	472	472	472	472	472	472	472
LOC111099500	LOC111099500	1552	1552	1552	1552	1552	1552	1552	1552	1552	1552
LOC111099501	LOC111099501	990	990	990	990	990	990	990	990	990	990
LOC111099502	LOC111099502	1947	1947	1947	1947	1947	1947	1947	1947	1947	1947
LOC111099503	LOC111099503	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556
LOC111099504	LOC111099504	739.342591379811	739.342591379811	739.342591379811	739.342591379811	739.342591379811	736	736	744	744	736.761845452285
LOC111099505	LOC111099505	188	188	188	188	188	188	188	188	188	188
LOC111099506	LOC111099506	914	914	858.820401579225	864.155023195436	914	858.783052464645	860.840704808251	858.666658719993	853.551313567731	863.848010523003
LOC111099507	LOC111099507	628	628	628	628	628	628	628	628	628	628
LOC111099508	LOC111099508	2375.33994069951	2628.49829106436	2433.66095617244	3156	2646.22887782849	2238.09568516214	2327.35117906276	2282.34377569018	2239.11525111111	2274.61806466062
LOC111099509	LOC111099509	3248	3248	3248	3248	3248	3248	3248	3248	3248	3248
LOC111099510	LOC111099510	5699	5699	5699	5699	5699	5699	5699	5699	5699	5699
LOC111099511	LOC111099511	2241	2241	2241	2241	2241	2241	2241	2241	2241	2241
LOC111099512	LOC111099512	706	706	706	706	706	706	706	706	706	706
LOC111099513	LOC111099513	968	968	968	968	968	968	968	968	968	968
LOC111099514	LOC111099514	3123	3123	3123	3123	3123	3123	3123	3123	3123	3123
LOC111099515	LOC111099515	2728	2728	2728	2728	2728	2973	2778.84602083334	2847.66882261892	2904.19511534424	2805.24398164405
LOC111099516	LOC111099516	3938	3938	3938	3938	3938	3938	3938	3938	3938	3938
LOC111099517	LOC111099517	1841	1841	1841	1841	1841	1843	1842.61802042968	1842.80919332982	1842.76677752055	1843
LOC111099518	LOC111099518	1268	1271.82240064387	1268	1295	1271.82240064387	1268	1268	1268	1271.82240064387	1268
LOC111099519	LOC111099519	14241	14241	14241	14241	14241	14255.1568036207	14285	14285	14285	14273.9036294716
LOC111099520	LOC111099520	282	282	282	282	282	282	282	282	282	282
LOC111099521	LOC111099521	995	995	995	995	995	995	995	995	995	995
LOC111099522	LOC111099522	1287	1287	1287	1287	1287	1287	1287	1287	1287	1287
LOC111099523	LOC111099523	1402	1402	1402	1402	1402	1402	1402	1402	1402	1402
LOC111099524	LOC111099524	3273	3273	3273	3273	3273	3273	3273	3273	3273	3273
LOC111099525	LOC111099525	1608	1608	1608	1608	1608	1608	1608	1608	1608	1608
LOC111099526	LOC111099526	1186	1186	1186	1186	1186	1186	1186	1186	1186	1186
LOC111099527	LOC111099527	461	461	461	461	461	461	461	461	461	461
LOC111099528	LOC111099528	439	439	439	439	439	439	439	439	439	439
LOC111099529	LOC111099529	771	771	771	771	771	771	771	771	771	771
LOC111099530	LOC111099530	342	342	342	342	342	342	342	342	342	342
LOC111099531	LOC111099531	1768	1768	1768	1768	1768	1768	1768	1768	1768	1768
LOC111099532	LOC111099532	1203.78980312447	1715	611	1624	611	1654.23495581248	1057.59941118583	1624	1624	1106.45289288079
LOC111099533	LOC111099533	1718	1718	1718	1718	1718	1718	1718	1718	1718	1718
LOC111099534	LOC111099534	400	400	400	400	400	400	400	400	400	400
LOC111099535	LOC111099535	1297	1297	1297	1297	1297	1297	1297	1297	1297	1297
LOC111099536	LOC111099536	1951	1951	1951	1951	1951	1951	1951	1951	1951	1951
LOC111099537	LOC111099537	644.535580580797	644.535580580797	644.535580580797	644.535580580797	644.535580580797	646.536023454827	638.521710068212	648.28780319343	642.46959232159	646.912674638523
LOC111099538	LOC111099538	405	405	405	405	405	405	405	405	405	405
LOC111099539	LOC111099539	1034	1034	1034	1034	1034	1034	1034	1034	1034	1034
LOC111099540	LOC111099540	686	686	686	686	686	686	686	686	686	686
LOC111099541	LOC111099541	99.004	99.004	99.004	99.004	99.004	99.004	99.004	99.004	99.004	99.004
LOC111099542	LOC111099542	502.913023140884	502.913023140884	502.913023140884	502.913023140884	502.913023140884	485.410450004988	476	530	495.674521961297	530
LOC111099543	LOC111099543	575	575	575	575	575	575	575	575	575	575
LOC111099544	LOC111099544	1573	1573	1573	1573	1573	1573	1573	1573	1573	1573
LOC111099545	LOC111099545	2444	2444	2444	2444	2444	2444	2444	2444	2444	2444
LOC111099546	LOC111099546	1047	1047	1047	1047	1047	1047	1047	1047	1047	1047
LOC111099547	LOC111099547	1123	1123	1123	1123	1123	1123	1123	1123	1123	1123
LOC111099548	LOC111099548	5192	5192	5192	5192	5192	5192	5192	5192	5192	5192
LOC111099549	LOC111099549	4882.57117552065	4817	4872.90202622207	5196	4817	5196	5196	5201.29378420208	5209.66778738948	5206.26773779679
LOC111099550	LOC111099550	726	726	726	726	726	726	726	726	726	726
LOC111099551	LOC111099551	547	547	547	547	547	547	547	547	547	547
LOC111099552	LOC111099552	1378	1378	1378	1378	1378	1378	1378	1378	1378	1378
LOC111099553	LOC111099553	1103	1103	1103	1103	1103	1103	1103	1103	1103	1103
LOC111099554	LOC111099554	836	836	836	836	836	836	836	836	836	836
LOC111099555	LOC111099555	809	809	809	809	809	809	809	809	809	809
LOC111099556	LOC111099556	1717	1717	1717	1717	1717	1717	1717	1717	1717	1717
LOC111099557	LOC111099557	1425	1425	1425	1425	1425	1521	1521	1521	1521	1521
LOC111099558	LOC111099558	1576	1576	1576	1576	1576	1576	1576	1576	1576	1576
LOC111099559	LOC111099559	212	212	212	212	212	212	212	212	212	212
LOC111099560	LOC111099560	226	226	226	226	226	226	226	226	226	226
LOC111099561	LOC111099561	304	304	304	304	304	304	304	304	304	304
LOC111099562	LOC111099562	64.359	64.359	64.359	64.359	64.359	64.359	64.359	64.359	64.359	64.359
LOC111099563	LOC111099563	3863	3863	3863	3863	3863	4617	4051.78142609735	4031.94572745455	3969.81626255844	4617
LOC111099564	LOC111099564	3451	3451	3451	3451	3451	3451	3451	3451	3451	3451
LOC111099566	LOC111099566	745	745	745	745	745	751	745	751	745	745
LOC111099567	LOC111099567	2935	2935	2935	2975.00667778738	2935	2966.88045157457	2935	3135	2935	3070.47296839102
LOC111099568	LOC111099568	464	464	464	464	464	464	464	464	464	464
LOC111099569	LOC111099569	836	697	759.47465684804	697	759.47465684804	836	759.47465684804	759.47465684804	759.47465684804	744.197695041861
LOC111099570	LOC111099570	1701	1701	1701	1701	1701	1701	1701	1701	1701	1701
LOC111099571	LOC111099571	1047	1047	1047	1047	1047	1047	1047	1047	1047	1047
LOC111099572	LOC111099572	2147	2147	2147	2147	2147	2147	2147	2147	2147	2147
LOC111099573	LOC111099573	2571	2571	2571	2571	2571	2571	2571	2571	2571	2571
LOC111099574	LOC111099574	553	553	553	553	553	553	553	553	553	553
LOC111099575	LOC111099575	795	795	795	821.120159279175	795	795	880.586519521283	835.128345456832	863	841.954718457409
LOC111099576	LOC111099576	444	444	444	444	444	444	444	444	444	444
LOC111099577	LOC111099577	1041.48547757518	1041.48547757518	1041.48547757518	1041.48547757518	1041.48547757518	1041.48547757518	1041.48547757518	1036	1047	1041.48547757518
LOC111099578	LOC111099578	824	824	824	824	824	824	824	824	824	824
LOC111099579	LOC111099579	2938.6919089661	2938.6919089661	2938.6919089661	2938.6919089661	2938.6919089661	2896.50351482966	2899.92529828144	2943.90844201126	2907.10446394691	3048.76871114561
LOC111099580	LOC111099580	2190.33783353573	2327.91082201169	2277.30900199387	2366.93396616761	2324.34251376213	2173.55978355478	2172.31398042691	2172.15148156791	2171.74025080649	2168.74541674921
LOC111099581	LOC111099581	839	839	839	839	839	839	839	839	839	839
LOC111099582	LOC111099582	512	512	512	512	512	512	512	512	512	512
LOC111099583	LOC111099583	2416.12679899492	2416.12679899492	2416.12679899492	2416.12679899492	2416.12679899492	2421.50746187587	2428.74458877439	2392.88925123378	2390.01918607018	2447.97494429161
LOC111099584	LOC111099584	1519	1519	1519	1519	1519	1519	1519	1519	1519	1519
LOC111099585	LOC111099585	739	739	739	739	739	739	739	739	739	739
LOC111099586	LOC111099586	4243	4243	4243	4243	4243	4243	4243	4243	4243	4243
LOC111099587	LOC111099587	2944	2835.14904134495	2835.14904134495	2649	2651	2873.71101864376	2915.59314905622	2944	2928.82738485419	2794.9630211413
LOC111099588	LOC111099588	677	677	677	677	677	677	677	677	677	677
LOC111099589	LOC111099589	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040
LOC111099590	LOC111099590	2559	2559	2559	2559	2559	2559	2559	2559	2559	2559
LOC111099591	LOC111099591	715	783.062474601021	715	783.062474601021	783.062474601021	783.062474601021	783.062474601021	832	832	832
LOC111099592	LOC111099592	9879	9879	9879	9879	9879	10596.6037568674	10559.7095718321	10622.7224041535	10547.1220569138	10583.7008445008
LOC111099593	LOC111099593	3882	3882	3882	3882	3882	3882	3882	3882	3882	3882
LOC111099594	LOC111099594	656	656	656	652	656	654.051045390646	654.370858621629	653.262129283568	652.959370498418	653.959551689427
LOC111099595	LOC111099595	3391	3391	3391	3391	3391	3391	3391	3391	3391	3391
LOC111099596	LOC111099596	2149.11878732494	2149.11878732494	1447	2149.11878732494	2149.11878732494	2473.56610766531	2285.71120428654	2329.06158029381	2337.08031010388	2212.55719711938
LOC111099597	LOC111099597	2470	2470	2470	2470	2470	2470	2470	2470	2470	2470
LOC111099598	LOC111099598	2090	2090	2090	2090	2090	2090	2090	2090	2090	2090
LOC111099599	LOC111099599	326	326	326	326	326	326	326	326	326	326
LOC111099600	LOC111099600	2991.07151852785	3251	2991.07151852785	2991.07151852785	3251	2801.51366142308	2775	2868.10664048852	2974.40268611889	3055.64467699686
LOC111099601	LOC111099601	1624	1624	1624	1624	1624	1712.4437092006	1724.87130567728	1688.37671043503	1649.598381157	1655.59830252239
LOC111099602	LOC111099602	577	577	577	577	577	577	577	577	577	577
LOC111099603	LOC111099603	11785.072409238	11720.5285517308	12090	12051	12051	11855.8333878156	11902.6534920624	11965.9408790736	11860.5158290271	11876.6373142628
LOC111099604	LOC111099604	3962	3962	3962	3962	3962	3962	3962	3962	3962	3962
LOC111099605	LOC111099605	838	838	838	838	838	838	838	838	838	838
LOC111099606	LOC111099606	2073	2073	2073	2073	2073	2073	2073	2073	2073	2073
LOC111099607	LOC111099607	520	520	520	520	520	520	520	520	520	520
LOC111099608	LOC111099608	1706	1706	1706	1706	1706	1706	1706	1706	1706	1706
LOC111099609	LOC111099609	909	909	909	909	909	909	909	909	909	909
LOC111099610	LOC111099610	4025.31589964084	4058.1067201719	4003.09796286687	4006.14349378822	4029.16955884831	4009.77869709954	4011.36007444365	3999.7566665337	4011.27639951642	4001.95219174475
LOC111099611	LOC111099611	2360	2360	2360	2360	2360	2360	2360	2360	2360	2360
LOC111099612	LOC111099612	1949	1704.09080825744	1638.15771274151	1949	1581.06428440744	1816.05524432853	1878.17567645804	1912.68490340422	1882.79935393958	1883.66543188379
LOC111099613	LOC111099613	2405	1494.38291995007	1580.50523003059	1580.50495638179	2405	1211.05762393979	1221.31743576059	1201.18505419991	1204.53207770151	1202.02483391022
LOC111099614	LOC111099614	1297	1297	1297	1297	1297	1356	1356	1356	1356	1356
LOC111099615	LOC111099615	505.202023402294	505.202023402294	505.202023402294	505.202023402294	505.202023402294	498.434016904914	498.502887269999	499.287798180912	525.149373823785	505.145222067397
LOC111099616	LOC111099616	38.201	38.201	38.201	38.201	38.201	38.201	38.201	38.201	38.201	38.201
LOC111099617	LOC111099617	1043	1043	1043	1043	1043	1043	1043	1043	1043	1043
LOC111099618	LOC111099618	562	562	562	562	562	562	562	562	562	562
LOC111099619	LOC111099619	274	274	274	274	274	274	274	274	274	274
LOC111099620	LOC111099620	3287	3287	3287	3287	3287	3316.22298516384	3311.50375510377	3309.73087394343	3489	3378.91063755409
LOC111099621	LOC111099621	2038	2038	2038	2038	2038	2038	2038	2038	2038	2038
LOC111099622	LOC111099622	1699	1699	1699	1699	1699	1699	1699	1699	1699	1699
LOC111099623	LOC111099623	1742	1742	1742	1742	1742	1742	1742	1742	1742	1742
LOC111099624	LOC111099624	341	341	341	341	341	341	341	341	341	341
LOC111099625	LOC111099625	1734	1734	1734	1734	1734	1734	1734	1734	1734	1734
LOC111099626	LOC111099626	1608	1608	1608	1608	1608	1608	1608	1608	1608	1608
LOC111099627	LOC111099627	2204	2204	2204	2204	2204	2204	2204	2204	2204	2204
LOC111099628	LOC111099628	1306	1306	1306	1306	1306	1306	1306	1306	1306	1306
LOC111099629	LOC111099629	1546	1546	1546	1546	1546	1546	1546	1546	1546	1546
LOC111099630	LOC111099630	664	664	664	664	664	664	664	664	664	664
LOC111099631	LOC111099631	977	977	977	977	977	974.387290464318	977	977	977	977
LOC111099632	LOC111099632	1502	1502	1630.88876402684	1502	1592.07807533222	1841.51536466015	1502	1571.15662336954	1722.29782449906	1588.81050782335
LOC111099633	LOC111099633	3505	3505	3505	3505	3505	3505	3505	3505	3505	3505
LOC111099634	LOC111099634	799	799	799	799	799	799	799	799	799	799
LOC111099635	LOC111099635	377	377	377	377	377	377	377	377	377	377
LOC111099636	LOC111099636	501	501	501	501	501	501	501	501	501	501
LOC111099637	LOC111099637	844	844	844	844	844	844	844	844	844	844
LOC111099638	LOC111099638	1020	1020	1020	1020	1020	1020	1020	1020	1020	1020
LOC111099639	LOC111099639	617	670	670	633.736763220708	614.260661464485	677.020390678133	743.013174905714	724.932270726962	695.208133938764	663.544608542701
LOC111099640	LOC111099640	630	630	630	630	630	630	630	630	630	630
LOC111099641	LOC111099641	282	282	282	282	282	282	282	282	282	282
LOC111099642	LOC111099642	1884	1930	1884	1912.67040008557	1912.67040008557	1930	1925.94840866067	1911.78596290351	1906.35357647576	1930
LOC111099643	LOC111099643	3241	3241	3241	3241	3241	3241	3241	3241	3241	3241
LOC111099644	LOC111099644	1044	1044	1044	1044	1044	1044	1044	1044	1044	1044
LOC111099645	LOC111099645	1976	1976	1976	1976	1976	1976	1976	1976	1976	1976
LOC111099646	LOC111099646	2501.91526127358	2501.91526127358	2501.91526127358	2501.91526127358	2501.91526127358	2546	2487.7688481369	2481.24742256001	2546	2450
LOC111099647	LOC111099647	266	266	266	266	266	266	266	266	266	266
LOC111099648	LOC111099648	2189	2189	2217	2206.54407195593	2189	2217	2214.7064816487	2209.51636022134	2217	2217
LOC111099649	LOC111099649	3321.54280245102	3321.54280245102	3321.54280245102	3321.54280245102	3321.54280245102	3376	3376	3279.43815397938	3376	3204
LOC111099650	LOC111099650	1359	1359	1359	1359	1368.00608710012	1359	1359	1400	1400	1359
LOC111099651	LOC111099651	2069	2069	2069	2069	2069	2069	2069	2069	2069	2069
LOC111099652	LOC111099652	802	802	802	802	802	802	802	802	802	802
LOC111099653	LOC111099653	308	308	308	308	308	308	308	308	308	308
LOC111099654	LOC111099654	2188	2188	2188	2188	2188	2188	2188	2188	2188	2188
LOC111099655	LOC111099655	3480	3480	3480	3480	3480	3480	3480	3458.34251602497	3464.5474522106	3354.44061290048
LOC111099656	LOC111099656	2315	2315	2315	2315	2315	2315	2315	2315	2315	2315
LOC111099657	LOC111099657	1173	1173	1173	1173	1173	1173	1173	1173	1173	1173
LOC111099658	LOC111099658	976	976	976	976	976	976	976	976	976	976
LOC111099659	LOC111099659	4328	4328	4328	4129	4328	4328	4206.0229249418	4328	4328	4244.34734322669
LOC111099660	LOC111099660	1739	1739	1739	1739	1739	1739	1739	1739	1739	1739
LOC111099661	LOC111099661	130	130	130	130	130	130	130	130	130	130
LOC111099662	LOC111099662	504	504	504	504	504.249567045619	504	504.249567045619	504	504	506
LOC111099663	LOC111099663	2037.9541401319	2037.9541401319	2037.9541401319	2037.9541401319	2037.9541401319	2408.16279404837	2398.56214377666	1819.21275860039	2131.19813196727	1569.74062221765
LOC111099664	LOC111099664	2128	2128	2128	2128	2128	2128	2128	2128	2128	2128
LOC111099665	LOC111099665	3546	3546	3546	3546	3546	3546	3546	3546	3546	3546
LOC111099666	LOC111099666	1259	1259	1259	1259	1259	1259	1259	1259	1259	1259
LOC111099667	LOC111099667	2462	2462	2462	2462	2462	2462	2462	2462	2462	2462
LOC111099668	LOC111099668	1603.19820627652	1603.19820627652	1603.19820627652	1603.19820627652	1603.19820627652	1602	1602	1608	1602	1602
LOC111099669	LOC111099669	1106	1106	1106	1106	1106	1106	1106	1106	1106	1106
LOC111099670	LOC111099670	1045	1045	1045	1045	1045	1045	1045	1045	1045	1045
LOC111099671	LOC111099671	634	634	634	634	634	634	634	634	634	634
LOC111099673	LOC111099673	1123.78701310704	1123.78701310704	1123.78701310704	1078	1123.78701310704	1186.46693340582	1125	1153.39941984637	1125.84509934793	1078
LOC111099674	LOC111099674	3764.08425871355	3747	3764.08425871355	3764.08425871355	3764.08425871355	3764.36578719348	3768.85248993591	3753.439551338	3772.19734358936	3778.74458300891
LOC111099675	LOC111099675	1361.92487859048	1361.92487859048	1361.92487859048	1361.92487859048	1361.92487859048	1380.98142279039	1353.78767717443	1336.52334426729	1373.01642482905	1365.76221127955
LOC111099676	LOC111099676	1421	1421	1421	1421	1421	1421	1421	1421	1421	1421
LOC111099677	LOC111099677	436	436	436	436	436	436	436	436	436	436
LOC111099678	LOC111099678	1469	1815.60898874179	1469	1815.60898874179	1815.60898874179	1815.60898874179	1469	2244	2244	2244
LOC111099679	LOC111099679	1547	1547	1547	1547	1547	1547	1547	1547	1547	1547
LOC111099680	LOC111099680	1406	1406	1406	1406	1406	1406	1406	1406	1406	1406
LOC111099681	LOC111099681	1541	1541	1541	1541	1541	1541	1541	1541	1541	1541
LOC111099682	LOC111099682	478	478	478	478	478	478	478	478	478	478
LOC111099683	LOC111099683	3211	3215.44094803985	3211	3211	3211	3211	3211	3241.04935809478	3213.76620130446	3218.27451161472
LOC111099684	LOC111099684	1652.06174621899	1586	1687	1652.06174621899	1586	1687	1659.74520503474	1680.8146855982	1658.4196252262	1675.39797068295
LOC111099685	LOC111099685	2328	2328	2328	2328	2328	2328	2328	2328	2328	2328
LOC111099686	LOC111099686	769.68857152705	769.68857152705	769.68857152705	736	769.68857152705	793	793	736	793	769.68857152705
LOC111099687	LOC111099687	1559	1559	1559	1559	1559	1559	1559	1559	1559	1559
LOC111099688	LOC111099688	990.936384998263	990.936384998263	990.936384998263	990.936384998263	990.936384998263	992.940479705519	1004.38433926296	985.724347316129	988.682546670852	983.090219232164
LOC111099689	LOC111099689	2271.39128910556	2180	2180	2271.39128910556	2271.39128910556	2353.43468303704	2296.21158422666	2240.1902506448	2334.69918316185	2322.20639611465
LOC111099690	LOC111099690	1662	1662	1662	1662	1662	1662	1662	1662	1662	1662
LOC111099691	LOC111099691	516	516	516	516	516	516	516	516	516	516
LOC111099692	LOC111099692	3174.95931561332	3166.60206730808	3223.20336104845	3099.23214582667	3180.9929334536	3593.17560652407	3654.20604715479	3600.10958974609	3667.04707914727	3683.19255508025
